lat,lon,type
25.8320438,-80.1262451,tree
25.8315313,-80.1261736,tree
25.8314777,-80.1262015,tree
25.8314231,-80.1262015,tree
25.831361,-80.1262018,tree
25.8313615,-80.1262575,tree
25.8316449,-80.1262074,tree
25.8307089,-80.1264398,tree
25.8305422,-80.1265999,tree
25.8307911,-80.1264343,tree
25.830888,-80.1264147,tree
25.8308883,-80.1263323,tree
25.8309942,-80.126344,tree
25.8311024,-80.1263136,tree
25.8311345,-80.1262792,tree
25.8301606,-80.126167,tree
25.8300384,-80.1265411,tree
25.8300563,-80.1265692,tree
25.8301115,-80.1266378,tree
25.830134,-80.1267006,tree
25.8300504,-80.1267022,tree
25.8300526,-80.1268129,tree
25.8344314,-80.1268024,tree
25.8344177,-80.1268918,tree
25.8344015,-80.1268355,tree
25.8343448,-80.126838,tree
25.8343444,-80.1268935,tree
25.8342675,-80.1268283,tree
25.8341919,-80.1268512,tree
25.8341931,-80.1269141,tree
25.8341491,-80.1268495,tree
25.8341123,-80.1268956,tree
25.8340635,-80.1268319,tree
25.8338673,-80.1268504,tree
25.8339466,-80.1269263,tree
25.8339926,-80.1269272,tree
25.8339655,-80.1269981,tree
25.8339168,-80.1269996,tree
25.8338533,-80.1270026,tree
25.8338025,-80.1270027,tree
25.8337433,-80.1270033,tree
25.8335844,-80.1268368,tree
25.8336322,-80.126909,tree
25.8336768,-80.1269223,tree
25.8337408,-80.1269221,tree
25.8337765,-80.1268727,tree
25.8338214,-80.1269159,tree
25.8334872,-80.1269018,tree
25.833368,-80.1269258,tree
25.8332216,-80.1269379,tree
25.8332216,-80.1273122,tree
25.8332886,-80.1273102,tree
25.8331369,-80.1273381,tree
25.8330786,-80.1273536,tree
25.8329929,-80.1276074,tree
25.8330851,-80.1275067,tree
25.8331639,-80.1275265,tree
25.8331826,-80.1274667,tree
25.8331102,-80.1275766,tree
25.8330126,-80.1278398,tree
25.8328535,-80.1278196,tree
25.8347821,-80.127126,tree
25.8350037,-80.1270769,tree
25.835014,-80.1271243,tree
25.8350514,-80.1271546,tree
25.8350614,-80.1270955,tree
25.8350611,-80.1270264,tree
25.8351322,-80.1270509,tree
25.8351248,-80.1271118,tree
25.8351318,-80.1271605,tree
25.8351835,-80.1271158,tree
25.8351864,-80.1271879,tree
25.835199,-80.1272411,tree
25.8352722,-80.1272354,tree
25.8352462,-80.1271888,tree
25.8352998,-80.1271207,tree
25.8353281,-80.1271683,tree
25.8353203,-80.1272615,tree
25.8353898,-80.1271577,tree
25.8354214,-80.1272036,tree
25.8354392,-80.1272319,tree
25.8354607,-80.127176,tree
25.8355087,-80.1272421,tree
25.8355397,-80.127292,tree
25.8353854,-80.1273023,tree
25.8354226,-80.1273039,tree
25.8354688,-80.1273042,tree
25.8354555,-80.1273625,tree
25.8355133,-80.1274126,tree
25.8355145,-80.12736,tree
25.8353773,-80.1272363,tree
25.8355733,-80.1273838,tree
25.8356959,-80.127383,tree
25.8356666,-80.127453,tree
25.8356856,-80.1274919,tree
25.8357383,-80.1274471,tree
25.8357593,-80.1274048,tree
25.8357535,-80.1274871,tree
25.8358069,-80.1274611,tree
25.8358355,-80.1274355,tree
25.8357735,-80.1275617,tree
25.8358086,-80.1275614,tree
25.835816,-80.1275174,tree
25.835862,-80.1275491,tree
25.8359028,-80.1275984,tree
25.8359422,-80.1276061,tree
25.8359409,-80.127532,tree
25.8358879,-80.1274974,tree
25.8358805,-80.1274771,tree
25.8359104,-80.1274555,tree
25.8359458,-80.1274805,tree
25.8359888,-80.1274918,tree
25.8359775,-80.1275474,tree
25.8360082,-80.1275424,tree
25.835991,-80.1276103,tree
25.8360304,-80.1276351,tree
25.8360614,-80.1276795,tree
25.8361364,-80.1276726,tree
25.8361034,-80.1276554,tree
25.8360759,-80.1275902,tree
25.8361116,-80.1276187,tree
25.8361209,-80.127574,tree
25.8360912,-80.1275538,tree
25.8361824,-80.1275671,tree
25.836192,-80.1276166,tree
25.836313,-80.127579,tree
25.8362233,-80.127719,tree
25.8362482,-80.1277596,tree
25.8363106,-80.1276714,tree
25.8362027,-80.1261727,tree
25.8361003,-80.1256445,tree
25.8289531,-80.1280457,tree
25.8289781,-80.1279801,tree
25.8289803,-80.1279403,tree
25.8289383,-80.1279844,tree
25.8288281,-80.1281991,tree
25.8288126,-80.1281794,tree
25.8288425,-80.1281466,tree
25.8288584,-80.1281269,tree
25.8289355,-80.1278113,tree
25.8289933,-80.127628,tree
25.8290281,-80.1276271,tree
25.8291078,-80.1276106,tree
25.8289823,-80.1275346,tree
25.8290347,-80.1274246,tree
25.8289475,-80.1273456,tree
25.8289747,-80.1271881,tree
25.8289315,-80.1269359,tree
25.8291343,-80.1273102,tree
25.8292305,-80.1274866,tree
25.8292751,-80.1275128,tree
25.8293056,-80.1274566,tree
25.8294997,-80.1274041,tree
25.829547,-80.1273426,tree
25.829417,-80.1278715,tree
25.8294091,-80.1278423,tree
25.8294079,-80.1278083,tree
25.8294798,-80.1278088,tree
25.8295245,-80.127782,tree
25.8295297,-80.1277128,tree
25.8295089,-80.1276712,tree
25.8294503,-80.1276708,tree
25.8294496,-80.1277213,tree
25.8293667,-80.1277217,tree
25.8293216,-80.1277218,tree
25.8293095,-80.1277937,tree
25.8292107,-80.127844,tree
25.8291777,-80.1278317,tree
25.8291773,-80.1277744,tree
25.8291217,-80.1278652,tree
25.8286313,-80.1287614,tree
25.8286215,-80.1288058,tree
25.8286412,-80.128849,tree
25.8286531,-80.1288658,tree
25.8286401,-80.1288987,tree
25.8285978,-80.1288883,tree
25.8285893,-80.1289988,tree
25.8285889,-80.1290637,tree
25.8286839,-80.1289754,tree
25.828716,-80.1290748,tree
25.8287799,-80.1291164,tree
25.8288429,-80.1291086,tree
25.828566,-80.1291675,tree
25.8285713,-80.1291301,tree
25.8285043,-80.1291815,tree
25.8285094,-80.1292652,tree
25.8286099,-80.1287084,tree
25.8286135,-80.1286862,tree
25.8286643,-80.1285692,tree
25.8286879,-80.1285185,tree
25.8292917,-80.1286956,tree
25.8293213,-80.1287756,tree
25.82936,-80.1288182,tree
25.8294771,-80.1284112,tree
25.829694,-80.1285811,tree
25.8310372,-80.128154,tree
25.8311615,-80.1280948,tree
25.8311889,-80.1280554,tree
25.831145,-80.1280497,tree
25.831145,-80.1281409,tree
25.831049,-80.1282211,tree
25.831118,-80.1282394,tree
25.8309521,-80.1282673,tree
25.8308618,-80.1282931,tree
25.8307774,-80.1283078,tree
25.8306402,-80.1283257,tree
25.8306824,-80.1283766,tree
25.8304498,-80.128387,tree
25.8302906,-80.1284217,tree
25.8301859,-80.1284359,tree
25.8301157,-80.1284435,tree
25.8300275,-80.1284973,tree
25.8394794,-80.1258222,tree
25.8395576,-80.1258995,tree
25.8396405,-80.1259424,tree
25.8400259,-80.1261162,tree
25.8414668,-80.1264495,tree
25.8414165,-80.1264604,tree
25.8415931,-80.1265059,tree
25.8416756,-80.12651,tree
25.8417509,-80.1265337,tree
25.8417909,-80.1265384,tree
25.8403161,-80.1270908,tree
25.8404329,-80.1270653,tree
25.8405389,-80.1271136,tree
25.8406166,-80.1269595,tree
25.8406863,-80.1269773,tree
25.840743,-80.1269747,tree
25.8406854,-80.1269263,tree
25.8406075,-80.1268663,tree
25.8407965,-80.1269191,tree
25.8408571,-80.1269238,tree
25.8409348,-80.1269043,tree
25.8409412,-80.1268433,tree
25.8410211,-80.1268714,tree
25.8410209,-80.1268279,tree
25.8410774,-80.1268449,tree
25.8411056,-80.1268829,tree
25.8411566,-80.1268835,tree
25.8411332,-80.1268358,tree
25.8403067,-80.1270041,tree
25.8403226,-80.1269448,tree
25.8401013,-80.1269537,tree
25.8402053,-80.1269474,tree
25.8399368,-80.1268809,tree
25.8397816,-80.1268198,tree
25.8397936,-80.1267649,tree
25.8396865,-80.1267559,tree
25.8396619,-80.1266973,tree
25.8396103,-80.1266259,tree
25.8395659,-80.1265989,tree
25.8395288,-80.1265302,tree
25.8394487,-80.126463,tree
25.8394221,-80.1264015,tree
25.8393493,-80.1263537,tree
25.8391968,-80.1262689,tree
25.8392627,-80.1262663,tree
25.8391227,-80.1261416,tree
25.8390903,-80.1260714,tree
25.8390283,-80.1260066,tree
25.8389716,-80.1259498,tree
25.8389222,-80.1258714,tree
25.8388872,-80.1258015,tree
25.8388819,-80.1257771,tree
25.838901,-80.1257177,tree
25.8392207,-80.1268739,tree
25.839207,-80.1268126,tree
25.8392436,-80.1269347,tree
25.8393167,-80.1269331,tree
25.8388609,-80.1264564,tree
25.8389782,-80.1266067,tree
25.838774,-80.1262639,tree
25.8386951,-80.1261747,tree
25.8384326,-80.1258681,tree
25.8383966,-80.1258459,tree
25.8383372,-80.1258701,tree
25.8382623,-80.1258695,tree
25.8382237,-80.1258952,tree
25.8381384,-80.1259364,tree
25.8380797,-80.1259909,tree
25.6740336,-80.3735358,tree
25.6741489,-80.3737298,tree
25.6741241,-80.3736614,tree
25.6739306,-80.372895,tree
25.6739301,-80.3728303,tree
25.6738806,-80.3728748,tree
25.6731565,-80.3740115,tree
25.6731528,-80.3741279,tree
25.6057605,-80.3644155,tree
25.6057879,-80.3637553,tree
25.6057875,-80.3636744,tree
25.605786,-80.3635839,tree
25.605797,-80.3634088,tree
25.6057977,-80.3633146,tree
25.6057995,-80.3632293,tree
25.605817,-80.362722,tree
25.6058218,-80.3626302,tree
25.6058247,-80.3625416,tree
25.6058276,-80.3624483,tree
25.6058338,-80.3623064,tree
25.605836,-80.3622506,tree
25.6058609,-80.3615432,tree
25.6058689,-80.3614175,tree
25.6737505,-80.3745173,tree
25.6738348,-80.3745025,tree
25.6738195,-80.3745127,tree
25.6736653,-80.3752332,tree
25.673521,-80.3752233,tree
25.6734477,-80.3754258,tree
25.6733954,-80.3754252,tree
25.6736555,-80.3745133,tree
25.6735087,-80.3744973,tree
25.6755612,-80.3681694,tree
25.6755124,-80.368027,tree
25.6829293,-80.3616827,tree
25.6543028,-80.3875065,tree
25.6543528,-80.3875123,tree
25.6544144,-80.3875158,tree
25.6544575,-80.3875304,tree
25.6545207,-80.3875368,tree
25.654597,-80.3875526,tree
25.6546485,-80.3875713,tree
25.6547054,-80.3875783,tree
25.6547559,-80.3875847,tree
25.6548085,-80.3875835,tree
25.6551505,-80.3877201,tree
25.6550642,-80.3877131,tree
25.6549827,-80.3876839,tree
25.654899,-80.3876845,tree
25.6548174,-80.3876501,tree
25.6547611,-80.3876682,tree
25.654628,-80.3876466,tree
25.6545601,-80.3876075,tree
25.6544917,-80.3876215,tree
25.6543633,-80.3875549,tree
25.654307,-80.387583,tree
25.6542528,-80.3875654,tree
25.6541865,-80.387559,tree
25.6541197,-80.3875427,tree
25.6540539,-80.3875363,tree
25.6540223,-80.3875152,tree
25.6539823,-80.3875082,tree
25.6539418,-80.3875071,tree
25.6539024,-80.3874989,tree
25.6538571,-80.3874855,tree
25.6538103,-80.387479,tree
25.6537577,-80.3874545,tree
25.6537687,-80.3874983,tree
25.6537282,-80.3874785,tree
25.6536598,-80.3874726,tree
25.6535977,-80.3874458,tree
25.6535514,-80.3874464,tree
25.652731,-80.3872972,tree
25.6527877,-80.3872963,tree
25.6528355,-80.3873074,tree
25.6528854,-80.3873078,tree
25.6528208,-80.3873569,tree
25.6528662,-80.387372,tree
25.6529065,-80.3873759,tree
25.65295,-80.3873866,tree
25.6529735,-80.3873485,tree
25.6529903,-80.3873932,tree
25.6530202,-80.3873613,tree
25.6530353,-80.3873963,tree
25.653084,-80.3873534,tree
25.6531266,-80.3873706,tree
25.6531538,-80.3873799,tree
25.653196,-80.3873861,tree
25.6530868,-80.3874003,tree
25.6531314,-80.3874069,tree
25.6531717,-80.3874127,tree
25.6532168,-80.387418,tree
25.6532371,-80.387395,tree
25.6532782,-80.3874012,tree
25.6533141,-80.3873945,tree
25.6532953,-80.3874343,tree
25.6532547,-80.3874264,tree
25.6569565,-80.387407,tree
25.6569261,-80.3874425,tree
25.6568713,-80.3874394,tree
25.656863,-80.3876632,tree
25.6567141,-80.3876283,tree
25.6567396,-80.3876263,tree
25.6554886,-80.3871253,tree
25.6553376,-80.387104,tree
25.6553125,-80.3871192,tree
25.6552965,-80.3871444,tree
25.6555229,-80.3870203,tree
25.6555974,-80.3870336,tree
25.6557019,-80.3870692,tree
25.6556598,-80.3870551,tree
25.6559801,-80.3871939,tree
25.6559537,-80.3872115,tree
25.6559328,-80.3872009,tree
25.6559167,-80.38719,tree
25.6560486,-80.3872421,tree
25.6561241,-80.3872277,tree
25.656278,-80.3872988,tree
25.6562509,-80.3873036,tree
25.6562286,-80.3872881,tree
25.6569295,-80.3857727,tree
25.6568178,-80.3857786,tree
25.6567646,-80.385782,tree
25.654685,-80.3862286,tree
25.6547127,-80.3862334,tree
25.6547328,-80.386218,tree
25.6547633,-80.3862231,tree
25.6549374,-80.3861912,tree
25.6548843,-80.3862102,tree
25.654987,-80.3861929,tree
25.6550358,-80.3861739,tree
25.6550947,-80.386177,tree
25.6552383,-80.3861559,tree
25.6552652,-80.3861595,tree
25.6552876,-80.3861444,tree
25.6554826,-80.3861097,tree
25.6555385,-80.3860856,tree
25.6555903,-80.3860909,tree
25.6556419,-80.3860803,tree
25.6556963,-80.3860775,tree
25.6558912,-80.3860788,tree
25.655936,-80.3861018,tree
25.6559794,-80.3860714,tree
25.6560178,-80.386074,tree
25.6560579,-80.3860847,tree
25.656115,-80.386011,tree
25.6562515,-80.3860836,tree
25.6562776,-80.3860166,tree
25.6562001,-80.3860232,tree
25.6561701,-80.3860406,tree
25.6561734,-80.386081,tree
25.6561971,-80.3860995,tree
25.6561477,-80.3860821,tree
25.6561494,-80.3860232,tree
25.6563637,-80.3860325,tree
25.6563889,-80.3860367,tree
25.6563324,-80.386029,tree
25.6563692,-80.3860576,tree
25.6563492,-80.3860515,tree
25.6565924,-80.3861268,tree
25.6565426,-80.3861297,tree
25.6568048,-80.3861679,tree
25.6567787,-80.3861783,tree
25.6567557,-80.3861694,tree
25.6567543,-80.3861427,tree
25.6567841,-80.3861438,tree
25.6568679,-80.3862364,tree
25.6569524,-80.3863272,tree
25.6569774,-80.3863698,tree
25.6570562,-80.3861994,tree
25.6569861,-80.3861494,tree
25.6569664,-80.386099,tree
25.6568933,-80.3860827,tree
25.6568766,-80.385979,tree
25.6569577,-80.3860645,tree
25.6569363,-80.3860723,tree
25.6566892,-80.3860342,tree
25.6566652,-80.3860445,tree
25.6566712,-80.3860086,tree
25.6550007,-80.3870399,tree
25.6550497,-80.387079,tree
25.6549471,-80.3870733,tree
25.654891,-80.3870207,tree
25.6548323,-80.3870665,tree
25.6547746,-80.3870212,tree
25.6547131,-80.3870656,tree
25.6546617,-80.3870257,tree
25.6546019,-80.387071,tree
25.6543759,-80.387011,tree
25.654352,-80.3869751,tree
25.6543245,-80.3869953,tree
25.6542793,-80.3869894,tree
25.6542226,-80.3869992,tree
25.6541933,-80.3869825,tree
25.6541654,-80.3870105,tree
25.6528314,-80.3862851,tree
25.6528799,-80.3862687,tree
25.652932,-80.3862857,tree
25.6529779,-80.3862698,tree
25.6530305,-80.3862817,tree
25.6531325,-80.3862302,tree
25.6531856,-80.3862325,tree
25.6532081,-80.386241,tree
25.6533516,-80.3862927,tree
25.653398,-80.3862801,tree
25.6534521,-80.3863019,tree
25.6535045,-80.3862801,tree
25.6535613,-80.3862982,tree
25.6538901,-80.3863066,tree
25.6539484,-80.3862954,tree
25.6540032,-80.3863034,tree
25.6540542,-80.3862921,tree
25.6541055,-80.3862966,tree
25.6541574,-80.3862838,tree
25.6542099,-80.3862896,tree
25.6542632,-80.3862815,tree
25.6562161,-80.3879094,tree
25.6560082,-80.3878741,tree
25.6568141,-80.3879522,tree
25.6566935,-80.3878823,tree
25.6566631,-80.3878941,tree
25.6566391,-80.3878715,tree
25.65661,-80.387883,tree
25.6565876,-80.3878649,tree
25.6565192,-80.387863,tree
25.6564738,-80.3878385,tree
25.6564454,-80.387853,tree
25.656423,-80.3878282,tree
25.6563678,-80.3878219,tree
25.6563438,-80.3878293,tree
25.6563145,-80.3878078,tree
25.6533838,-80.3857501,tree
25.6534084,-80.38576,tree
25.6534328,-80.3857501,tree
25.6534551,-80.3857665,tree
25.6534835,-80.3857559,tree
25.6535079,-80.3857694,tree
25.6537534,-80.3857669,tree
25.6537783,-80.3857627,tree
25.6538,-80.3857665,tree
25.6538853,-80.3857627,tree
25.654246,-80.385757,tree
25.6542754,-80.385754,tree
25.6542961,-80.3857533,tree
25.6543229,-80.3857436,tree
25.6547601,-80.3856915,tree
25.6547416,-80.385706,tree
25.654712,-80.3857056,tree
25.6546847,-80.3857141,tree
25.6551768,-80.3854553,tree
25.6553005,-80.3854444,tree
25.6554609,-80.3854243,tree
25.6556031,-80.3854051,tree
25.6557072,-80.3853997,tree
25.6558697,-80.3853788,tree
25.6560093,-80.3853655,tree
25.6563826,-80.3852893,tree
25.6568232,-80.3852268,tree
25.6570567,-80.3853281,tree
25.6571125,-80.3853571,tree
25.6571417,-80.3853746,tree
25.6570805,-80.3851988,tree
25.6571228,-80.3850213,tree
25.65712,-80.3849061,tree
25.6571117,-80.3848933,tree
25.6571127,-80.3848188,tree
25.6571198,-80.384804,tree
25.6571317,-80.384683,tree
25.8646436,-80.1324224,tree
25.8646448,-80.1324573,tree
25.8647323,-80.1328566,tree
25.8647503,-80.132781,tree
25.8647249,-80.1327362,tree
25.8647767,-80.1327232,tree
25.8646265,-80.1362681,tree
25.86463,-80.1363438,tree
25.8646251,-80.1363947,tree
25.8646202,-80.1364465,tree
25.8646222,-80.1365081,tree
25.8646185,-80.1365586,tree
25.8647871,-80.1326736,tree
25.8647411,-80.1326863,tree
25.8647376,-80.1326445,tree
25.8647952,-80.1326084,tree
25.8647128,-80.1326017,tree
25.8647449,-80.1324166,tree
25.8647486,-80.1325252,tree
25.8648168,-80.132548,tree
25.8648589,-80.1324011,tree
25.8648011,-80.1323533,tree
25.8648032,-80.1324742,tree
25.8634951,-80.1329291,tree
25.8634863,-80.1328239,tree
25.8634954,-80.1327701,tree
25.8634644,-80.1327593,tree
25.8634983,-80.1327324,tree
25.8634456,-80.1327055,tree
25.8634951,-80.1327033,tree
25.8635077,-80.132638,tree
25.8634682,-80.1326667,tree
25.863466,-80.13262,tree
25.8634669,-80.1323827,tree
25.8635073,-80.1324211,tree
25.8634165,-80.1324179,tree
25.8634392,-80.1324502,tree
25.8634156,-80.1324692,tree
25.8634408,-80.1325662,tree
25.8634266,-80.1325055,tree
25.8634682,-80.1325116,tree
25.8635067,-80.1324944,tree
25.5551539,-80.3596354,tree
25.5551327,-80.3595131,tree
25.5550949,-80.3593973,tree
25.5552719,-80.360017,tree
25.5553443,-80.3600175,tree
25.5554374,-80.3600195,tree
25.5558089,-80.3601037,tree
25.5557123,-80.3600659,tree
25.5549406,-80.3591853,tree
25.5547975,-80.3589737,tree
25.554718,-80.3587597,tree
25.5546866,-80.3586726,tree
25.5546366,-80.358527,tree
25.5545827,-80.3583705,tree
25.5545314,-80.3582036,tree
25.5545208,-80.3580999,tree
25.5545073,-80.3579307,tree
25.5545121,-80.3579962,tree
25.5545023,-80.3578397,tree
25.5544869,-80.3575132,tree
25.5544927,-80.3567076,tree
25.5545,-80.3566411,tree
25.5544974,-80.3565073,tree
25.5545003,-80.3563725,tree
25.5545029,-80.3562406,tree
25.5544245,-80.3556218,tree
25.55434,-80.3553404,tree
25.5540799,-80.3546842,tree
25.5537896,-80.3540316,tree
25.5536946,-80.3538038,tree
25.5535743,-80.3535222,tree
25.5534805,-80.3533051,tree
25.5533803,-80.3530895,tree
25.5529049,-80.3523393,tree
25.5527643,-80.3522274,tree
25.5524824,-80.352042,tree
25.5544453,-80.3585983,tree
25.5544314,-80.3585922,tree
25.5544208,-80.3586073,tree
25.5544362,-80.3586231,tree
25.5544456,-80.3586147,tree
25.5549366,-80.3593159,tree
25.5548325,-80.3591995,tree
25.5549738,-80.3598472,tree
25.5549988,-80.3597952,tree
25.5550277,-80.3597505,tree
25.5550616,-80.3596632,tree
25.5550456,-80.3595519,tree
25.555031,-80.3594901,tree
25.5549968,-80.3594082,tree
25.5549712,-80.3593624,tree
25.554434,-80.3586077,tree
25.5544069,-80.3589597,tree
25.5543796,-80.3589719,tree
25.5543987,-80.3589882,tree
25.5544132,-80.3589788,tree
25.5546013,-80.3597449,tree
25.5546697,-80.3597013,tree
25.5547181,-80.3596349,tree
25.5547707,-80.3595665,tree
25.5548542,-80.3595283,tree
25.5548893,-80.35948,tree
25.554922,-80.3594358,tree
25.5544382,-80.3597069,tree
25.554454,-80.3597016,tree
25.554449,-80.3596856,tree
25.5544361,-80.3596821,tree
25.5548637,-80.3597918,tree
25.5549096,-80.3597938,tree
25.5548334,-80.3597938,tree
25.5548044,-80.3597925,tree
25.5547723,-80.3597925,tree
25.5547366,-80.3597931,tree
25.5547034,-80.3597911,tree
25.5546737,-80.3597898,tree
25.5546441,-80.3597898,tree
25.5546144,-80.3597891,tree
25.5545842,-80.3597898,tree
25.5545527,-80.3597891,tree
25.5545164,-80.3597864,tree
25.554443,-80.3581986,tree
25.5544298,-80.3580638,tree
25.5544159,-80.3578736,tree
25.5544068,-80.3577661,tree
25.5544016,-80.3576198,tree
25.5544009,-80.3575062,tree
25.5544006,-80.3573675,tree
25.554402,-80.3572343,tree
25.5543989,-80.3571669,tree
25.5544023,-80.3571041,tree
25.5544006,-80.3569639,tree
25.5544048,-80.3568268,tree
25.5544061,-80.356779,tree
25.5544058,-80.3566381,tree
25.5544037,-80.3565033,tree
25.5544075,-80.35637,tree
25.5544079,-80.3562352,tree
25.5544121,-80.3560496,tree
25.5544041,-80.3559533,tree
25.5543836,-80.3558647,tree
25.5543554,-80.3557735,tree
25.5543422,-80.3557276,tree
25.5542859,-80.3555616,tree
25.5542307,-80.3553837,tree
25.5541765,-80.35521,tree
25.5541532,-80.355143,tree
25.5540795,-80.3549755,tree
25.5539871,-80.3547602,tree
25.5539138,-80.3545927,tree
25.5538648,-80.354479,tree
25.5537734,-80.3542676,tree
25.5536772,-80.3540546,tree
25.5559093,-80.360144,tree
25.5546608,-80.3588814,tree
25.5545957,-80.3586838,tree
25.554472,-80.358302,tree
25.5544654,-80.3584441,tree
25.5544043,-80.3584681,tree
25.5543485,-80.3585057,tree
25.5543161,-80.3585562,tree
25.5543187,-80.3586263,tree
25.5543282,-80.358717,tree
25.5543279,-80.3588212,tree
25.5543274,-80.3589202,tree
25.5543048,-80.3590112,tree
25.5542739,-80.3591064,tree
25.554166,-80.3593162,tree
25.5541494,-80.3593828,tree
25.5541402,-80.359496,tree
25.5541344,-80.3595684,tree
25.5541658,-80.359621,tree
25.5541836,-80.3596017,tree
25.5541683,-80.3596029,tree
25.5542005,-80.3596204,tree
25.5541797,-80.3596329,tree
25.5541354,-80.3596455,tree
25.5541349,-80.3597217,tree
25.5541499,-80.3597444,tree
25.5540722,-80.3596942,tree
25.5540764,-80.3596091,tree
25.5540711,-80.3595201,tree
25.5540785,-80.35942,tree
25.5540993,-80.3593234,tree
25.5542337,-80.3590426,tree
25.5541364,-80.359254,tree
25.5542035,-80.3591246,tree
